id,value
10418,133741.1366643425
10423,361346.26847512607
10434,494688.9272936533
10437,408961.6955227376
10449,57210.94843220689
10453,868802.888169683
10457,522786.558334126
10460,106977.08521803281
10462,54130.18545262851
10463,376519.6568463281
10468,528188.5491555234
10469,444870.06512710295
10478,332587.48537498503
10483,348022.0041192511
10486,448256.3208252246
10487,674182.5583439827
10489,505887.36317276914
10494,526484.6409024728
10498,488373.992096158
10505,465154.7556660944
10515,577638.8090352758
10516,590089.7036618725
10518,663713.0596235993
10521,813272.8537648087
10523,575539.7397999276
10527,924749.3739591347
10533,781378.5462348149
10539,605480.9360201622
10541,420736.8208115604
10544,516804.4736379704
10545,534463.8027957918
10551,397062.2504202729
10555,506583.75147716946
10557,466241.8584130683
10558,608031.4277742121
10573,777461.9485957528
10584,116287.91657643605
10591,333522.7641946722
10595,600475.8986448059
10608,448955.6896919692
10613,585356.8435336003
10616,523121.2672381378
10617,961554.6918886213
10621,561313.1368084841
10623,630437.0380558557
10629,348291.0122755013
10632,488839.501127918
10641,620742.2065506732
10644,976340.0948525207
10645,384242.7204209015
10658,676467.2274861848
10659,690252.0675119535
10663,517256.6360695827
10665,396443.11228026304
10683,528310.9683158017
10693,393268.4882561069
10695,494030.0565660733
10697,429214.1748480094
10706,499864.22666025645
10707,811904.814262947
10714,851772.461095751
10715,577943.6762205824
10725,388400.6214278008
10727,437792.17113116686
10729,106977.08521803281
10733,602045.6125808808
10745,580929.6461455707
10752,516388.3638266684
10755,719666.7319785082
10757,466487.9304167617
10759,433192.09047487035
10764,503311.7805270238
10772,636634.2607254802
10781,481514.6733150482
10783,785224.7156914021
10785,419096.89026445185
10789,397062.2504202729
10791,172705.65591739956
10792,375942.9887894644
10797,871992.1751499313
10801,505333.527798467
10806,173341.00685123572
10808,574814.3710539064
10811,255530.45296080533
10813,357731.1713013347
10817,680880.4006068712
10821,428876.55235459015
10823,399457.64876176184
10829,685668.2187403594
10840,465797.5096786819
10843,616009.6867699877
10847,249972.87242989158
10855,860941.8716347589
10857,760928.7316498555
10861,347851.6905834077
10865,679587.5628210914
10866,303936.41810418654
10869,342997.28443207726
10875,367562.44030710025
10881,385010.7331523369
10883,334465.08189947985
10884,525870.3009019437
10888,413057.4255308611
10892,615452.214267255
10894,676683.8196004356
10895,685882.8707325585
10901,618291.2963933727
10902,525141.5143951225
10905,796072.1071698739
10911,447496.50511337345
10915,601389.7818631885
10918,492052.8673750826
10919,439112.0353420433
10926,428372.7309887952
10927,574937.6102587996
10930,678853.643758274
10932,349571.99667452654
10935,308652.4789242686
10937,424273.5028777391
10938,433192.09047487035
10945,436982.8065374164
10946,400967.6077008506
10947,680419.319507109
10948,789395.4777301743
10949,406418.40997436165
10952,929995.7236978506
10954,51927.50535552562
10959,491211.02317744686
10976,516159.53643300524
10977,800596.1698733642
10980,601833.4291822377
10981,454022.2306359747
10984,223005.67180809221
10993,307156.7200485168
11005,430187.0334685752
11011,549888.5524974954
11023,519347.70007162524
11037,728789.1903365479
11038,381678.75880792434
11039,299158.23255035724
11041,455709.81108478416
11044,378276.2190004786
11049,360482.9927284649
11051,682496.5021543961
11059,415162.7951678864
11071,600837.9087420708
11073,532874.5901078127
11083,366831.77770175145
11084,899390.7341670241
11086,549810.0983836639
11091,927372.2271322883
11092,553006.1574190233
11093,403520.3748467974
11097,528405.7841980164
11110,445938.8779515313
11115,504463.9653200773
11117,609297.0693253212
11120,393736.00341984746
11121,494673.4410203837
11123,640547.9942363926
11124,671852.6848023417
11127,436773.19688442553
11137,342719.85183795105
11145,435864.921192411
11146,1038844.7186009777
11152,487274.5485433786
11154,671722.632449399
11155,505286.49521736876
11156,900884.6953001943
11157,590560.4553188647
11158,262218.56279841316
11161,544583.774921141
11167,596245.6577475913
11169,626263.7350245886
11170,597408.8689220061
11171,304839.0477293136
11173,466509.65835590684
11177,472449.88736994687
11183,304760.07517079415
11190,765497.6487662143
11191,477638.00250375865
11200,285113.5042527645
11205,460921.1833070048
11211,679386.5570829009
11230,448157.6093431263
11232,506000.2440113302
11233,427888.5478930672
11236,645269.9892905554
11237,705156.6460921756
11244,96045.20664374337
11259,604815.2408177342
11261,557963.4166226067
11265,481483.40429947246
11272,525988.6761048217
11278,757979.3340163915
11283,255630.59090299087
11284,608324.0843877773
11292,728197.8754807941
11294,399876.782156631
11305,482456.2420582242
11307,466641.4640063484
11311,434658.80263620976
11314,574514.0234442616
11320,334465.08189947985
11321,384175.6124186405
11323,667496.2637108507
11337,398112.3977058722
11343,472834.7701226405
11345,479679.69817556284
11347,627996.1180897325
11356,417804.87579320505
11363,359227.7197010483
11375,300580.86217818974
11377,323281.10011185275
11382,602913.7954284406
11383,627579.7947797616
11385,458040.7678097717
11386,426000.85786549264
11391,482213.37636705686
11399,493882.4551000659
11400,414619.9511823498
11405,546144.317524036
11407,566321.2153757113
11408,254119.0350904754
11410,119042.9028730053
11412,351963.89009758766
11416,727474.7010913156
11419,512443.7535277243
11422,552177.9558428059
11423,152208.81709203142
11425,429610.24797549215
11427,647786.2155296244
11432,380998.2025263879
11434,545211.577822751
11436,267888.2458465111
11440,347542.4855905596
11442,403323.97310457344
11452,600137.3846203187
11453,778477.5516604462
11458,526806.5498879455
11463,152208.81709203142
11464,820244.4359680007
11471,403803.5222067258
11481,461386.6229947489
11507,270205.61630945664
11510,627413.8025211801
11511,626155.2778076774
11514,297803.1607964377
11515,594153.9373876412
11516,552495.2866052616
11517,413348.64838047925
11519,587414.0563593652
11525,500343.812717742
11526,414707.3249779895
11533,648478.6846095414
11534,468605.7621673174
11539,600747.8020412087
11540,313025.15665255446
11545,419005.6971434617
11546,470507.4023744653
11547,768777.7513706235
11551,227195.35856916706
11554,470976.68094370235
11555,298690.92535526765
11561,42814.6036660589
11567,515944.2465794529
11575,435658.4646277938
11578,345455.0588378885
11580,339239.23210666946
11584,354167.4270204098
11590,352556.39261843986
11593,505438.73459059646
11595,283111.31510355714
11598,344011.28756947734
11599,576499.9543531598
11601,83166.13188276948
11610,621290.18479141
11612,603122.679036014
11617,152198.94918595275
11620,413856.3889500898
11625,488574.5038354969
11626,719956.7378148746
11628,332919.7939251549
11633,444414.66453544557
11636,305817.1513859229
11639,455938.20864269463
11651,119648.12699078818
11666,480104.6326166127
11669,380270.53378591855
11673,296653.9348024188
11675,393461.7533747501
11676,501033.35811911046
11684,586760.0589441105
11685,682863.5257016964
11689,356669.4015780694
11694,468014.48931401083
11695,407555.59514837293
11711,403980.80595796957
11716,563565.6402997071
11718,281254.2896940361
11720,501033.35811911046
11722,483800.3867452891
11731,375672.8048639617
11738,467845.3632771706
11744,320301.35424853745
11745,448453.1125569415
11751,527227.8984848373
11753,352453.4558674498
11760,510201.382331015
11763,402500.37624595
11764,778147.5955262212
11770,501130.0198628513
11776,403323.97310457344
11800,542587.581985418
11801,91929.57560682652
11804,363505.14068576525
11808,488250.2900146526
11820,595058.3081371025
11824,414481.5086078155
11825,720537.3102552961
11831,390439.9029055272
11840,294862.68354661274
11841,493433.0640439644
11854,563565.6402997071
11857,644410.6306236752
11863,444157.4094955676
11864,740979.4074050074
11869,354025.9039799478
11871,737614.7827421636
11883,473075.87966597505
11884,493882.4551000659
11890,352355.2712055169
11894,500737.5341629528
11895,429989.9761931188
11899,363319.31743148516
11905,566237.9477760586
11911,269463.2920063908
11917,307141.97476546397
11920,481799.57023016026
11921,748856.4151508918
11926,154386.2830606902
11928,747264.4417630574
11929,753675.3046607347
11930,727913.0608291937
11935,457225.534876368
11939,738144.1117790538
11942,415514.3039316433
11948,359669.2305693161
11949,257359.83191989549
11957,413828.35196664714
11961,473485.0389790004
11962,309588.4838084054
11963,486245.93996825174
11966,455947.04804034147
11970,380762.4882090198
11971,239555.47578131699
11975,538188.724478309
11981,473479.8874151793
11985,403779.46793315944
11991,522657.8216789659
11992,601180.2054554707
12004,240552.93371182025
12005,467845.3632771706
12006,540215.065984443
12012,524554.4442578646
12017,619691.2856970221
12018,26969.621058508514
12019,482420.55605653004
12022,594522.0980213588
12025,352156.8290087194
12031,282788.67291154194
12034,527553.5729237021
12037,527926.5401401205
12039,594735.6895255828
12050,491146.05251421384
12060,444575.4369354215
12061,470168.2038455497
12067,403377.4379471519
12081,375919.825587258
12097,354030.06038175407
12099,773924.6539309886
12100,364168.55817146756
12102,225001.40490755424
12103,483571.7104397421
12107,502833.35881898465
12116,415088.8255566848
12125,313025.15665255446
12126,648259.3245407931
12147,500853.9979481713
12158,362606.5875213272
12165,414807.9153147761
12169,600905.8814681352
12171,269319.2059320139
12172,457225.534876368
12181,208567.63822096112
12186,429106.4274617376
12187,486245.93996825174
12189,686324.3906549718
12191,482410.0866064109
12193,486254.8694230826
12195,594010.3500571816
12199,529367.63347501
12202,666375.4429630088
12203,469937.6972283888
12212,398489.7375147539
12219,577334.2295969371
12221,554779.6731795403
12223,330621.85268040316
12228,390563.04170978145
12237,682793.7607803071
12238,350138.8668499151
12245,708365.0393640356
12246,321120.4697550186
12254,314407.8916724628
12257,668932.2302872116
12264,527238.7042785913
12270,516504.9241463859
12281,361215.2377990401
12283,174633.65566458402
12293,480273.3685033046
12304,549178.3229572976
12308,356514.4123219464
12317,295708.1642233785
12318,412853.7655897051
12320,242230.78309345146
12322,627939.2597791062
12323,391812.10248947283
12329,426015.81074646965
12330,336667.7709162896
12339,560572.1011627819
12340,317126.25887979544
12341,357377.5904411002
12346,407442.47217269684
12352,646402.2968863748
12353,341712.5772306086
12359,491547.5861141302
12360,328600.3619783659
12363,348323.427155387
12365,373634.835510067
12366,367672.8189797642
12369,630554.1526614202
12371,201075.53935208186
12379,338050.7340592029
12394,667636.2013380134
12414,411802.6609094048
12415,367316.4570348792
12417,560846.2657162581
12419,333541.75342601707
12420,271102.6992944143
12424,243955.31804011084
12425,231221.70850074678
12431,247817.30070524715
12439,484117.2590690389
12489,386820.2574187755
12490,646413.2521159261
12492,552623.0312441799
12500,494962.950679237
12505,628473.7249677355
12506,290469.5513811932
12516,275582.5949190494
12519,547301.2689922741
12521,333027.1375389085
12523,393641.22246274695
12525,367641.4130268783
12529,296793.3191785071
12531,446183.47237675043
12541,376609.8388562706
12545,654334.6881157258
12549,250264.08867210548
12559,436817.4070326395
12560,664830.1074963054
12561,543370.5883992813
12566,643215.5954837011
12575,436430.3065706922
12578,525552.794189048
12588,212997.43495793018
12589,280508.4306613166
12595,261883.2130630738
12599,427510.35426609515
12604,122870.12102196325
12611,223095.97993590232
12614,314118.3534576551
12615,448404.81225551985
12623,303165.30278398667
12625,96999.51112017594
12629,298696.0760803049
12631,575020.5113942195
12633,353178.6014448406
12638,404983.14649170585
12639,591896.4826370401
12642,262206.7401406198
12645,282867.5435648309
12648,350921.1735276346
12655,435758.1109825933
12656,335127.33578330936
12660,394350.2752728048
12662,288561.8311020516
12674,245538.95074579777
12676,409351.0496138152
12681,556596.2084343863
12691,564573.963595347
12695,405210.3341538748
12697,283243.6483337512
12708,306798.0420649154
12710,483750.93922540685
12717,97300.19410304098
12720,290006.88553651347
12722,405642.755014876
12739,199849.59110635938
12743,543432.5332764521
12746,352669.91618714406
12756,122159.03363622173
12759,353035.0810353701
12761,238581.38802176385
12762,579159.6039038982
12763,313968.25667929614
12764,336954.28824247426
12784,334227.3954632354
12786,405615.09994170023
12787,353790.2346954991
12794,353031.8287287719
12801,412391.05348003923
12807,263091.5687179174
12808,438570.3446366069
12814,506966.68264067464
12815,592600.5627838452
12826,133606.6445412726
12829,285567.2828059873
12834,388576.4753905637
12837,295822.64184197783
12839,445752.51282751485
12843,488394.34378815244
12848,364467.82001976616
12849,535666.0213549909
12860,375672.01203099394
12864,448541.5716275471
12868,483704.7338153778
12875,466254.5028965115
12880,430514.58108236693
12885,294898.8543236141
12886,364467.82001976616
12892,407991.4658273265
12904,299441.65365944203
12907,171784.94748861133
12911,303456.99157174357
12920,374266.3166610095
12922,394253.8745334882
12928,568297.6717269296
12935,546799.0057950384
12936,285469.039357202
12937,345619.9925543923
12938,626593.3506223423
12939,379946.912630529
12940,389667.79187370115
12946,409419.398991962
12950,625823.1938312197
12953,622619.3886598803
12970,122870.12102196325
12979,98649.73620837982
12988,300589.1417135398
12991,399448.78430606157
12996,261129.7612128728
12997,254168.96961187405
13012,592429.2368709984
13013,465161.0882611392
13016,259479.4402144298
13033,457002.8936864572
13043,244507.92740507968
13051,400659.61165454565
13056,432727.8253037699
13060,546201.2328383732
13061,318274.54450561124
13064,483604.7030406394
13069,614592.2226996308
13075,221840.9253855428
13077,650350.1452196974
13080,270820.19006913016
13084,405008.6594654971
13086,378987.3596802239
13091,409306.76544375584
13092,518999.2068365786
13096,300919.00666915317
13103,387311.05043369654
13123,164212.8667534498
13125,194595.3338671721
13133,301852.6412186933
13136,500470.4531494455
13139,496995.96419948473
13140,147847.48081453823
13145,539052.0299973944
13146,385794.66896023764
13148,542214.9979644065
13152,357533.16574871296
13160,333484.6847975874
13173,509090.6588987435
13174,456419.904138134
13183,164679.8810164636
13187,323960.51409491495
13192,125128.24716718326
13193,512432.99606379407
13197,488671.7963269985
13201,228630.9437093318
13216,300567.4798116717
13219,297903.5357413939
13220,481445.95198158594
13227,496839.9916578026
13230,323595.99126084597
13237,341849.67502472474
13238,65362.362016603634
13241,164212.8667534498
13244,410505.5960112175
13245,196166.61277603204
13259,199045.09740978375
13265,272046.3190428445
13271,358958.20864198304
13274,322550.9914818094
13282,476186.0478481994
13284,246450.43970080264
13287,299268.53571775055
13293,269866.16546721535
13295,456284.82057604287
13296,357035.08682142885
13299,126016.56412333445
13300,240643.33840439393
13301,425169.685894208
13305,405257.616834618
13308,556337.3485347065
13313,311785.12445444515
13320,192042.42873372367
13324,322920.75344935246
13333,484297.406329076
13334,281318.0539462152
13339,340737.0186113999
13343,353709.6974653723
13346,343473.53464757063
13351,315083.38304498437
13365,339260.93538721424
13368,519588.3300933281
13373,439350.0995459322
13378,141735.2263727147
13379,374889.098244916
13386,388640.963523004
13387,404495.8798894466
13396,387720.30285139044
13398,542214.9979644065
13401,374217.6111091906
13402,344282.80277651834
13406,207157.6848738866
13407,372186.6859245593
13418,400050.8099111558
13425,326297.5640075392
13438,409306.76544375584
13442,244711.47154834296
13443,185807.13024541424
13444,258768.9087362191
13449,310469.3084698164
13453,344864.44300650974
13458,459165.464341089
13469,428223.61385614355
13472,154947.93923627344
13484,522348.34076216025
13501,538723.3121915836
13502,113131.5597668782
13503,321992.8387775218
13504,300657.56542618846
13508,293193.552259156
13509,458108.7463000231
13519,342037.39567158255
13520,495604.84365147253
13521,498976.05649691017
13522,525347.3206278529
13527,351890.2991267879
13530,372616.7678960963
13532,335028.53474603756
13536,351912.8728130224
13538,497014.4369320734
13543,485135.7801438401
13548,356508.7504404638
13549,380479.4313497119
13551,466046.3195637138
13556,382589.6380397469
13560,315184.96137173835
13561,268894.06535633997
13566,511316.924859988
13576,500422.55267236254
13577,486043.66847969004
13583,398497.4858241284
13590,312729.83699514746
13592,263452.06368000276
13594,446508.6370978447
13596,453305.9754378891
13598,356518.7654760772
13601,300105.91186690703
13607,246386.35174970634
13608,515590.1245808284
13611,332854.50532977376
13618,278832.4427005995
13620,442418.8067538382
13622,496679.2133346447
13624,264396.1291702623
13631,78790.5313049414
13637,310577.72941944277
13655,266791.78461363236
13664,358958.20864198304
13666,562040.1110753556
13667,260763.61730721197
13684,447604.20304169075
13697,299423.97885438806
13702,299846.076532831
13704,205782.86116513307
13715,553868.8110530727
13717,356845.40499292844
13721,470432.389192539
13723,524431.1184705048
13725,358991.1962144388
13729,207095.316723238
13732,319550.9395951873
13739,322288.01458004396
13740,410489.2602106394
13746,172075.90562217621
13748,279544.73844032444
13756,255478.22410417328
13761,170626.14770761563
13764,251371.2196591463
13765,416389.0807766001
13768,256021.86387698006
13772,279333.75575038436
13785,242614.1013903355
13786,164870.17201879964
13788,379210.29397711385
13804,343114.0231089195
13806,406514.47641082463
13808,285399.93385846214
13810,448405.0439670693
13820,323041.6111209715
13822,333700.8679599291
13826,387582.36246928526
13831,257632.56870896148
13832,409159.6784974885
13836,449883.10756546154
13844,277166.25533244736
13849,268144.5718832971
13852,242155.30188909854
13860,337859.67838801804
13869,247988.27058263958
13870,452441.4720693978
13872,322221.1361576865
13878,448236.0119158205
13882,213973.79640563726
13890,351268.7056251433
13891,279507.6676362236
13894,270322.3986976694
13898,374268.326806587
13903,200006.25375811593
13908,183425.15097408532
13911,211720.3376645158
13913,252292.13125616586
13914,419931.01352953684
13915,304728.0367081606
13916,244392.22203667622
13929,324750.2949286073
13935,312904.5613199618
13941,387638.04598058027
13944,261789.6870469058
13945,282060.4699253419
13952,306059.3313203325
13953,261831.2982280874
13960,198292.07915348935
13961,216314.23916497477
13973,409889.58960664156
13974,437671.4410653709
13976,343397.44452315674
13977,338963.10008966894
13981,325139.79872012616
13992,309004.58467699285
13993,122458.06471709562
13994,448812.92388006294
14005,280107.62579204084
14012,433462.6707688607
14015,239988.35837673652
14017,279981.0154375799
14020,277572.2379945977
14022,269197.6944229991
14025,365196.6493013115
14037,379522.52123140765
14050,321209.06733777974
14064,312356.4040512328
14065,199220.0229140042
14076,222116.81477628328
14077,275144.5753019184
14078,210851.34584606715
14081,258626.09779218928
14088,334834.898991575
14100,242929.53662527824
14101,187069.59568572105
14104,451453.9102486567
14115,276784.07758711796
14129,371322.9448393392
14130,178394.21958193646
14136,405045.32472397597
14144,429144.9837777455
14153,213299.26898343876
14156,354361.60542716656
14165,196995.9253288705
14168,222735.2608429578
14169,239411.16197398104
14170,16904.291594279854
14174,273273.44015813526
14180,449974.039794543
14185,334419.2800457198
14186,334968.17320969363
14196,122055.18764061377
14198,216781.31519987606
14211,443695.4941797732
14223,290145.0938613591
14227,347373.5988104775
14231,255720.44322735386
14235,416312.8950149819
14256,272567.50175774936
14257,210491.7834078103
14261,239255.82793990197
14263,306389.3717050296
14264,258444.839175225
14268,235146.92239394732
14282,431096.9496576421
14286,210293.1144884388
14300,451352.57739785546
14304,301878.78126769053
14305,302307.35623340606
14311,234221.82189650694
14313,433268.3679759784
14316,321921.6858113065
14317,369959.6555539245
14329,205210.17064967734
14330,149040.5228801086
14332,135462.9947372608
14336,267882.75306997064
14338,224624.7566815823
14339,233617.51028701098
14348,231646.89305757865
14351,290998.18623168685
14353,178641.8365391643
14355,208128.669144692
14362,227836.23358247496
14365,204273.38202217245
14366,150995.37187198803
14367,178028.40662755992
14377,83335.62869763831
14378,131682.0433375394
14379,239011.78485543185
14380,314380.9926590202
14396,190163.213093223
14398,238386.43506369807
14400,319279.7877174631
14401,220180.36722698304
14406,218387.16559719684
14414,216612.98585825498
14420,321747.23388006445
14428,171618.72470652172
14429,189337.18767699235
14432,231128.3055367916
14434,129441.4992102585
14440,293167.83718932775
14441,341780.1689985426
14446,216440.5317091076
14454,234552.17526817706
14455,122556.98724195367
14466,215311.76526965428
14469,190900.2383156952
14472,177198.56380168084
14473,248734.09874654165
14486,68068.55035230616
14488,314421.10855963855
14489,314365.7929684146
14490,129144.48488449947
14499,192843.04900573305
14508,250895.46663281645
14535,210928.34249421835
14539,325553.06524925743
14541,283686.45655558084
14547,283834.70060169353
14556,189819.94161619453
14559,218387.16559719684
14561,257703.38712274603
14563,311222.24548657076
14564,221340.96072333894
14565,196996.35418788696
14571,298919.827183449
14574,263946.8768544602
14576,238952.22309066507
14581,210045.06160306997
14584,263725.5501760929
14599,308539.1328908735
14606,176211.73851397212
14607,220233.2027010527
14611,269991.82978164824
14621,221477.80486303507
14625,212669.60137656695
14626,298920.2542616228
14631,159532.76631605736
14635,165485.84861350156
14636,20719.475229506235
14639,266035.8163149347
14649,175658.30812974373
14650,227506.33335489512
14655,342078.4962574465
14658,240842.58587541434
14659,158417.3425765442
14669,307773.00340081635
14671,299756.2821426706
14681,223104.13350706082
14684,214812.0490018822
14685,227105.30633471216
14686,192013.68955674078
14689,164042.50076676608
14690,190690.00001205344
14692,189390.25019261616
14693,230073.59098446782
14694,270362.4585142427
14700,313657.8312053797
14703,222827.01192075573
14714,159823.0125045587
14734,185719.13749589297
14737,265014.79930854496
14740,212260.54684918496
14742,140653.49614194245
14744,70828.93981817373
14745,211524.90083856054
14750,206486.50588885802
14757,181970.09612129335
14758,306265.7191020909
14761,192184.59517588487
14762,312915.994948811
14771,253006.15781056983
14778,257016.75181315708
14784,183094.1599335419
14786,230067.73797425392
14802,176093.54916051938
14805,211870.293495865
14812,239860.16381659757
14819,254373.5563749596
14820,266947.1344445658
14826,121548.52516923362
14827,273118.4563587248
14835,30230.185597905085
14843,133182.19948374937
14848,173413.74991202296
14858,196320.1774123662
14861,161467.20644879498
14862,212756.90093287625
14863,178111.7792487276
14867,142548.7935323284
14869,218302.60772390448
14874,117187.40360846868
14881,174288.7455331445
14882,169064.0977096116
14900,153750.17937373114
14906,273366.65438745316
14908,150703.4381180467
14917,187422.42323155527
14920,199614.58054410195
14927,177664.7856674505
14930,23527.14574146944
14935,223214.43200396263
14939,276117.90166078514
14944,173826.0388251149
14945,197307.56642750566
14950,176725.5490632212
14954,238579.90000665246
14967,176159.7908793609
14968,215343.4505843936
14969,164058.1272424722
14979,142676.49085660104
14987,248202.99218305736
14996,180446.02356722296
14999,174560.09787124893
15009,148283.11420079798
15021,33294.37948466482
15022,224299.4987046313
15024,230751.83892289017
15028,160365.56054347922
15032,131761.95783026284
15036,223753.0800855833
15040,194085.1373313185
15041,287015.8040160161
15052,125478.13976687816
15053,197358.4923157821
15055,204533.54130611883
15070,220550.31999129694
15072,268243.16935346246
15073,195631.05642971452
15076,235042.03442866378
15078,174485.2511431406
15080,218493.71448247193
15081,120822.12833863308
15091,105688.0064611815
15095,156203.7845547144
15105,175917.70270950676
15112,167935.5735272272
15117,195671.48033549124
15122,69303.22119358846
15127,204782.00131735622
15133,176497.90898967243
15135,243637.53848852465
15139,141500.60015549834
15142,196588.11945818062
15147,166453.63075381593
15151,267790.51522015734
15152,245186.37309034483
15159,222403.27837248566
15164,222682.9531389172
15169,127584.66853326632
15174,112755.22624781728
15175,211384.06792479026
15180,204587.57947551686
15183,237912.64710531832
15191,222758.53262454265
15193,10449.687197270769
15195,152604.68541182927
15197,165577.29837832926
15199,167571.22085390563
15201,237643.73505769134
15207,217353.57867176598
15209,162606.89761583356
15213,235616.7300937993
15215,115401.20185208306
15221,128847.57392254766
15225,112054.17592664265
15234,143255.95353215412
15246,201872.0762740622
15249,203238.18453334016
15250,209375.84370004848
15264,172409.5892728201
15267,75344.00732236287
15275,148777.72569452703
15277,126372.97848134824
15282,161585.5381195552
15286,160778.02421968576
15290,117131.60560906549
15292,182376.95167197974
15293,100968.95612028659
15306,142404.02409120413
15310,176974.034772825
15333,191427.22726271703
15334,199045.3142313018
15339,219961.26721718634
15353,216526.99065989314
15356,112304.13792784058
15357,212569.80178337547
15360,104944.72581087782
15371,223864.98090059086
15378,167916.47858901636
15386,166610.49086100672
15387,207067.89243847577
15389,160665.33103422238
15392,201369.9426086321
15393,182252.7532589704
15396,226661.42512264746
15401,131736.12662847177
15422,185277.80990434418
15431,218220.59169639027
15448,171555.61088034924
15457,205315.6535142377
15460,193706.61452864256
15462,137732.01392892125
15463,155877.43334612483
15476,224099.60406266907
15478,176709.34823105403
15484,162025.85316338437
15489,147877.28971282687
15490,205026.41465334044
15493,8304.306528041021
15498,117245.524577843
15504,115373.42654361919
15511,128564.4957380192
15517,204361.05857911592
15518,89049.17637490875
15520,114960.85842304486
15529,144436.62692064187
15533,184553.10771810668
15536,190521.36774213266
15539,170602.73207335462
15540,194847.95432174372
15546,213634.58247112326
15552,146733.62854132062
15563,93710.770297379
15564,130112.5464754369
15569,108771.12217120259
15573,158848.0653286312
15574,182613.0897040999
15584,113104.86858957172
15600,111310.25698456139
15602,128618.78246716052
15604,109685.46136759684
15608,128505.56118466846
15612,134276.99206692673
15614,119791.10815172423
15615,87448.33746301236
15616,141064.44681215085
15621,168722.11981613946
15622,147514.7269478755
15630,170073.7148693333
15631,124471.59192525035
15632,180318.11878854316
15638,120507.26674499297
15640,163258.03464364068
15645,137345.53725480387
15647,93710.770297379
15652,191764.8104209959
15670,105178.0050354907
15673,126824.90869531762
15692,161688.88245502804
15694,180322.43097868474
15697,179791.23545443962
15702,139552.8613125425
15703,186989.20508012973
15721,183351.40123267734
15722,130075.00969827874
15737,130794.81810073611
15738,118192.53057790486
15750,157987.4761178916
15751,190653.98363956678
15754,104500.95554498037
15763,142971.79818826576
15765,133745.52609090976
15769,118895.22072159876
15773,119922.24119812247
15777,138511.12997775586
15781,133920.36056565846
15795,155552.57854723552
15796,96083.57713999416
15800,22941.228361292942
15825,143899.97493467774
15831,147951.98515849284
15836,115408.80420325552
15838,117952.99092724749
15840,115958.3001501628
15844,119098.68702724486
15860,189581.1480232481
15865,101210.98471395488
15870,132897.96306843226
15871,143543.61957917258
15878,140484.28732493578
15885,136096.24762837266
15887,122719.8546189067
15892,110533.52035257178
15893,109191.59006341368
15897,179540.44032122617
15898,176336.71686995306
15902,159058.15938237033
15905,96622.77222745295
15908,113544.57916180085
15911,102582.88788121242
15920,115814.80994950134
15926,119693.43134445659
15932,143631.2601419444
15934,177911.38780651175
15936,171436.84081127134
15937,116759.53199292303
15938,146644.21643186023
15939,158090.70013243737
15951,155024.65798118527
15970,175295.36146707367
15981,94750.86093359678
16003,142702.73017653867
16004,136874.9288970445
16012,118109.48714047541
16013,176979.31912821176
16015,88401.70830887019
16020,153103.5182711478
16033,142199.6956635633
16036,171157.83305059763
16049,89180.65632725997
16051,152365.17132932102
16052,118215.57577394039
16053,181943.31220783218
16064,155925.987690378
16067,172240.4842836022
16074,106111.39976883323
16082,102188.6262936834
16092,79806.22734615373
16093,175691.52814251007
16095,140537.77890387393
16096,183391.79314653252
16097,115751.29267168857
16100,148647.18017935645
16102,109611.31927957178
16103,176593.70570139465
16116,146981.55401694108
16118,134199.77166797998
16121,108476.15333586496
16122,102305.96491063465
16124,113671.75301834414
16126,148790.36417560166
16128,103369.90149665764
16133,91790.18687282986
16138,93475.05505214525
16141,136031.2064982793
16153,24441.353156859936
16155,120697.38519305526
16160,70238.63559152046
16163,140984.83614507617
16183,146014.96249609123
16191,89011.68424463127
16199,74614.15310761477
16209,120444.42171259504
16222,86404.15300900563
16226,142489.35383494693
16230,122482.63261115554
16241,136860.13251288858
16248,137356.2960706967
16259,130658.46522757351
16261,95641.66452136653
16263,137875.61224578938
16270,88103.64210778974
16274,141964.50935493162
16287,134199.77166797998
16296,130355.79834297631
16300,110871.86364356797
16306,103369.90149665764
16309,97985.36537910707
16311,141436.19005910837
16324,134015.91215299306
16328,147501.84609486256
16329,133657.7905973213
16332,84282.15185540251
16336,67806.27254701688
16343,128881.1384189712
16346,121064.09390027299
16361,55036.04858471096
16365,66845.57666322844
16383,83711.46649641432
16390,87355.09419176432
16394,122696.3413188866
16411,129279.22199611929
16415,100763.68333285768
16426,125606.6942969304
16428,121732.4473323613
16430,86827.74674342354
16432,114990.71007117209
16438,91123.38083621
16448,121566.1726888867
16459,103997.27086791125
16463,62085.91363236463
16467,126282.8502654601
16478,80770.28751029473
16489,113005.84504462333
16498,118362.76439721468
16510,91319.19130861794
16527,96552.63255781007
16529,90991.91284738223
16540,98996.42972649046
16542,70860.3520891883
16546,57568.60944320747
16551,60372.930196397334
16559,87650.17829206714
16561,91247.24944300996
16562,105529.74618782807
16567,94623.32164942962
16568,99880.2385619726
16574,108020.53487361447
16579,87761.14122403445
16581,88024.53414314006
16583,106293.85719765486
16590,72208.74947078459
16594,110572.31194229433
16596,101822.38295640778
16603,83540.1854879836
16613,85762.53699842129
16620,71198.89943081263
16621,89932.06900162854
16634,41894.90470999524
16637,88799.34932441133
16639,104611.25136070224
16640,97004.79087304082
16641,57368.54935383302
16651,78893.88237426772
16659,97152.11030094491
